model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,506,multi-hop,93.1932,43.2865,43.0132,40.2033,0,1,0,0,355,446,446,379,34219917312,34219917312,24710848512,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,507,multi-hop,83.2424,41.0303,40.7382,40.1874,0,0,0,0,295,397,397,397,27113791488,27113791488,27113791488,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,508,structural,67.0764,40.3185,43.7524,39.2359,0,0,0,1,252,295,264,239,14971084800,11989942272,9826639872,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,509,structural,157.282,83.2088,80.0829,62.3434,0,1,1,1,381,381,381,381,24972337152,24972337152,24972337152,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,510,semantic,96.1188,68.0357,69.3097,40.3774,0,1,1,1,304,334,334,334,19191201792,19191201792,19191201792,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,511,structural,136.0928,72.9333,39.6427,47.8526,0,0,0,0,384,384,384,384,25367150592,25367150592,25367150592,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,512,multi-hop,66.9978,42.1115,47.6953,68.1663,0,0,0,1,139,14,196,261,33718272,6608781312,11718991872,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,513,multi-hop,75.2568,51.2905,51.5527,59.6863,0,0,0,0,237,272,272,272,12727615488,12727615488,12727615488,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,514,multi-hop,82.5596,56.2023,50.0973,42.9517,0,0,0,0,283,337,337,337,19537502208,19537502208,19537502208,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,515,structural,76.8572,59.992,62.4436,62.513,0,0,0,0,247,274,277,276,12915474432,13199843328,13104709632,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,516,multi-hop,76.9005,50.4434,49.9138,40.0823,0,0,0,0,224,347,347,347,20714201088,20714201088,20714201088,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,517,multi-hop,100.2846,41.4852,41.3658,45.885,0,1,0,0,377,341,377,342,20004052992,24450736128,20121550848,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
