model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,flops_saved_cosine,flops_saved_graph,embed_time_s,graph_build_time_s
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,56,multi-hop,18.8253,0.0,16.169,0,1,0,37,95,293,1182924800,11252400128,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,57,structural,39.6216,16.8321,48.9913,0,0,0,61,317,317,13171294208,13171294208,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,58,multi-hop,17.4105,0.0,28.9748,0,1,0,64,320,320,13421772800,13421772800,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,59,semantic,18.0335,17.0822,16.5998,0,0,0,104,360,360,16986931200,16986931200,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,60,semantic,50.7533,0.0,18.9533,0,1,0,102,358,353,16798711808,16332750848,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,61,structural,22.7213,44.6995,55.7634,0,0,0,101,307,357,12353404928,16704995328,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,62,semantic,56.0102,0.0,31.234,0,1,0,5,10,261,13107200,8928755712,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,63,multi-hop,24.3622,19.1434,0.0,0,0,1,98,354,354,16425418752,16425418752,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,64,multi-hop,15.3578,0.0,31.3437,0,1,0,113,362,369,17176199168,17846894592,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,65,multi-hop,15.796,63.425,39.566,0,0,0,118,374,271,18333827072,9626058752,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,66,multi-hop,17.5272,21.7056,14.6855,0,0,0,42,283,297,10497425408,11561730048,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,67,semantic,23.1594,0.0,0.0,0,1,1,104,325,306,13844480000,12273057792,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,68,structural,59.9898,34.252,16.1116,0,0,0,57,313,313,12840992768,12840992768,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,69,multi-hop,35.5602,0.0,0.0,0,1,1,61,317,317,13171294208,13171294208,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,70,structural,18.2084,15.8221,16.709,0,0,0,104,360,360,16986931200,16986931200,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,71,multi-hop,48.1126,14.3088,15.6932,0,0,0,97,353,353,16332750848,16332750848,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,72,semantic,21.3078,0.0,22.3844,0,1,0,125,381,381,19026542592,19026542592,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,73,multi-hop,15.7198,22.4893,36.4191,0,0,0,32,264,263,9135194112,9066119168,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,74,multi-hop,16.9673,24.7401,0.0,0,0,1,9,265,265,9204531200,9204531200,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,75,structural,16.2713,26.436,16.6076,0,0,0,102,358,358,16798711808,16798711808,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,76,multi-hop,34.1332,0.0,0.0,0,1,1,58,250,314,8192000000,12923174912,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,77,semantic,23.3336,0.0,43.8375,0,1,0,105,361,361,17081434112,17081434112,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,78,semantic,23.4526,0.0,15.2536,0,1,0,97,353,353,16332750848,16332750848,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,79,semantic,56.1237,0.0,52.8801,0,1,0,113,369,361,17846894592,17081434112,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,80,structural,16.2453,0.0,0.0,0,1,1,101,357,357,16704995328,16704995328,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,81,multi-hop,31.1202,16.4873,56.947,0,0,0,64,320,320,13421772800,13421772800,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,82,multi-hop,20.2084,20.6255,26.4525,0,0,0,100,356,356,16611540992,16611540992,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,83,structural,22.2178,30.6026,0.0,0,0,1,102,358,358,16798711808,16798711808,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,84,semantic,17.2635,0.0,22.3505,0,1,0,65,321,321,13505789952,13505789952,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,85,semantic,21.6686,0.0,0.0,0,1,1,97,353,353,16332750848,16332750848,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,86,multi-hop,29.1106,0.0,16.495,0,1,0,134,390,390,19936051200,19936051200,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,87,multi-hop,15.0588,0.0,25.1802,0,1,0,116,341,372,15241183232,18138267648,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,88,multi-hop,15.9347,16.1235,16.1943,0,0,0,92,348,348,15873343488,15873343488,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,89,multi-hop,20.1379,21.711,49.9236,0,0,0,94,350,350,16056320000,16056320000,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,90,semantic,19.155,0.0,15.0124,0,1,0,112,368,346,17750294528,15691415552,7.461,0.032
