model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,407,multi-hop,18.5712,0.0,0.0,0.0,0,1,1,1,126,382,382,382,25103597568,25103597568,25103597568,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,408,multi-hop,21.1718,0.0,19.3056,50.1388,0,1,0,0,126,382,382,382,25103597568,25103597568,25103597568,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,409,semantic,18.9874,0.0,17.9578,25.1016,0,1,0,0,114,370,370,370,23551180800,23551180800,23551180800,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,410,multi-hop,17.6916,0.0,0.0,37.6943,0,1,1,0,119,375,375,375,24192000000,24192000000,24192000000,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,411,structural,17.8683,0.0,0.0,0.0,0,1,1,1,91,347,347,347,20714201088,20714201088,20714201088,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,412,multi-hop,44.5741,0.0,33.4701,31.3849,0,1,0,0,110,366,366,366,23044718592,23044718592,23044718592,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,413,multi-hop,42.1942,0.0,0.0,0.0,0,1,1,1,158,414,414,414,29485596672,29485596672,29485596672,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,414,multi-hop,0.0,0.0,0.0,0.0,1,1,1,1,135,391,391,391,26300424192,26300424192,26300424192,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,415,semantic,42.5157,0.0,31.0015,45.0212,0,1,0,0,113,369,369,369,23424049152,23424049152,23424049152,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,416,semantic,19.4077,0.0,25.675,35.4229,0,1,0,0,48,304,304,304,15898509312,15898509312,15898509312,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,417,semantic,24.1897,0.0,0.0,0.0,0,1,1,1,126,382,382,382,25103597568,25103597568,25103597568,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,418,multi-hop,50.9491,0.0,0.0,0.0,0,1,1,1,23,279,279,279,13391142912,13391142912,13391142912,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,419,multi-hop,54.0944,0.0,0.0,0.0,0,1,1,1,25,281,281,281,13583818752,13583818752,13583818752,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,420,structural,49.7266,45.3549,0.0,0.0,0,0,1,1,116,372,372,372,23806476288,23806476288,23806476288,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,421,multi-hop,38.3723,31.4567,0.0,0.0,0,0,1,1,36,292,292,292,14668136448,14668136448,14668136448,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,422,multi-hop,42.6393,43.5251,33.1691,0.0,0,0,0,1,19,275,275,275,13009920000,13009920000,13009920000,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,423,semantic,41.5316,0.0,24.0745,0.0,0,1,0,1,96,352,352,352,21315452928,21315452928,21315452928,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,424,structural,21.401,30.0797,0.0,0.0,0,0,1,1,51,307,307,307,16213843968,16213843968,16213843968,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,425,semantic,34.2731,0.0,0.0,0.0,0,1,1,1,127,383,383,383,25235202048,25235202048,25235202048,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,426,multi-hop,20.4083,23.7541,40.3334,0.0,0,0,0,1,4,245,260,260,10326220800,11629363200,11629363200,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,427,semantic,22.104,0.0,34.3745,21.4165,0,1,0,0,92,348,348,348,20833763328,20833763328,20833763328,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,428,semantic,44.697,0.0,0.0,0.0,0,1,1,1,220,476,476,476,38978322432,38978322432,38978322432,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,429,multi-hop,51.7891,52.7631,48.8253,27.5424,0,0,0,0,128,384,384,384,25367150592,25367150592,25367150592,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,430,semantic,44.658,0.0,0.0,0.0,0,1,1,1,63,319,319,319,17506148352,17506148352,17506148352,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,431,multi-hop,47.2638,55.2635,42.9965,49.7874,0,0,0,0,107,363,363,363,22668484608,22668484608,22668484608,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,HotpotQA,7,16,432,structural,40.9346,41.7729,21.0328,22.0564,0,0,0,0,59,315,315,315,17069875200,17069875200,17069875200,7.72,0.02,0.9,0.1,0.35,0.65,0.35,0.65
