model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,395,multi-hop,42.98,22.9932,16.3175,0.0,0,0,0,1,127,383,383,383,25235202048,25235202048,25235202048,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,396,multi-hop,46.8824,0.0,0.0,0.0,0,1,1,1,3,259,259,259,11540078592,11540078592,11540078592,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,397,structural,26.3624,52.279,0.0,0.0,0,0,1,1,114,370,370,370,23551180800,23551180800,23551180800,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,398,multi-hop,56.1085,55.2401,0.0,0.0,0,0,1,1,103,359,359,359,22171656192,22171656192,22171656192,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,399,multi-hop,0.0,0.0,0.0,0.0,1,1,1,1,1,257,257,257,11362541568,11362541568,11362541568,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,400,multi-hop,18.7659,0.0,0.0,0.0,0,1,1,1,62,318,318,318,17396563968,17396563968,17396563968,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,401,structural,20.1173,45.018,18.1257,17.7869,0,0,0,0,46,302,302,302,15690006528,15690006528,15690006528,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,402,semantic,30.5081,0.0,0.0,0.0,0,1,1,1,99,355,355,355,21680332800,21680332800,21680332800,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,403,multi-hop,54.986,19.0467,16.9304,0.0,0,0,0,1,121,377,377,377,24450736128,24450736128,24450736128,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,404,semantic,31.1515,0.0,0.0,17.9638,0,1,1,0,21,277,277,277,13199843328,13199843328,13199843328,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
