model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,573,multi-hop,31.8171,0.0,0.0,21.6467,0,1,1,0,112,368,368,368,23297261568,23297261568,23297261568,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,574,semantic,49.1187,0.0,50.7096,19.4769,0,1,0,0,102,358,241,330,22048309248,9991790592,18734284800,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,575,multi-hop,19.7223,19.5685,0.0,0.0,0,0,1,1,83,216,339,339,8026324992,19770089472,19770089472,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,576,structural,18.871,55.8993,57.4828,0.0,0,0,0,1,4,27,27,260,125411328,125411328,11629363200,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,577,multi-hop,48.0728,0.0,42.7021,52.1016,0,1,0,0,46,302,302,233,15690006528,15690006528,9339445248,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,578,structural,40.079,0.0,0.0,0.0,0,1,1,1,104,360,360,360,22295347200,22295347200,22295347200,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,579,multi-hop,25.4467,45.9855,34.562,45.0137,0,0,0,0,40,296,296,296,15072755712,15072755712,15072755712,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,580,multi-hop,49.5546,0.0,23.7958,38.1378,0,1,0,0,110,366,366,366,23044718592,23044718592,23044718592,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,581,semantic,27.6155,0.0,0.0,0.0,0,1,1,1,109,365,365,365,22918963200,22918963200,22918963200,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,582,semantic,31.6136,0.0,46.5233,0.0,0,1,0,1,139,395,395,395,26841292800,26841292800,26841292800,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,583,multi-hop,54.8667,43.9944,43.372,0.0,0,0,0,1,25,281,281,281,13583818752,13583818752,13583818752,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,584,multi-hop,41.319,48.977,48.7905,0.0,0,0,0,1,62,318,318,318,17396563968,17396563968,17396563968,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
